Year,RU,F_System,State,Mileage,Lane_Miles,VMT,Fatalities
2012,Urban,Other Principal Arterial,Hawaii,232.77,756.389,1885927346.26,16
2012,Urban,Other Principal Arterial,Idaho,461.633,1270.96,2252722150.76,14
2012,Urban,Other Principal Arterial,Illinois,3140.82,10473.46,20543459944.68,174
2012,Urban,Other Principal Arterial,Indiana,1898.32,6065.18,11263301156.25,0
2012,Urban,Other Principal Arterial,Iowa,826.172,2869.17,3613273186.26,19
2012,Urban,Other Principal Arterial,Kansas,722.566,2579.45,3509614239.87,24
2012,Urban,Other Principal Arterial,Kentucky,530.451,2059.27,4162138507.41,58
2012,Urban,Other Principal Arterial,Louisiana,1086.08,3889.56,8072796573.84,112
2012,Urban,Other Principal Arterial,Maine,135.04,355.46,678807810.9,0
2012,Urban,Other Principal Arterial,Michigan,2304.11,8764.02,16730821669.03,163
2012,Urban,Other Principal Arterial,Minnesota,683.498,2405.22,4785904118.89,19
2012,Urban,Other Principal Arterial,Mississippi,979.874,3195.71,4913227230.09,31
2012,Urban,Other Principal Arterial,Montana,190.403,615.225,994487545.84,3
2012,Urban,Other Principal Arterial,Nebraska,406.31,1376.51,2171634699.24,20
2012,Urban,Other Principal Arterial,New Hampshire,202.828,512.599,1238682388.63,10
2012,Urban,Other Principal Arterial,New Jersey,1803.79,5936.21,16317022877.52,178
2012,Urban,Other Principal Arterial,New Mexico,724.711,2734.73,4142282060.57,62
2012,Urban,Other Principal Arterial,North Dakota,187.724,595.54,803129933.28,13
2012,Urban,Other Principal Arterial,Oklahoma,1057.09,3765.37,5794957359.78,56
2012,Urban,Other Principal Arterial,Pennsylvania,2811.91,8332.2,16105414088.58,221
2012,Urban,Other Principal Arterial,Rhode Island,360.224,959.125,2007123655.89,13
2012,Urban,Other Principal Arterial,South Carolina,1010.53,3801.05,7217074567.02,37
2012,Urban,Other Principal Arterial,South Dakota,121.267,420.519,458833979.23,3
2012,Urban,Other Principal Arterial,Utah,608.865,2302.7,4338654610.99,22
2012,Urban,Other Principal Arterial,Vermont,103.693,247.498,440894433.6,3
2012,Urban,Other Principal Arterial,West Virginia,335.84,1038.31,2002633679.52,36
2012,Urban,Other Principal Arterial,Wisconsin,1902.93,5895.27,8826109602.23,93
2012,Urban,Other Principal Arterial,Wyoming,231.015,748.264,804917549.75,8
2012,Urban,Minor Arterial,Alaska,175.833,421.24,517217143.27,8
2012,Urban,Minor Arterial,Arizona,1785.37,5611.59,7816366790.26,96
2012,Urban,Minor Arterial,Arkansas,1353.18,3157.42,3191849550.06,20
2012,Urban,Minor Arterial,Colorado,1665.66,4296.9,5058771769.14,50
2012,Urban,Minor Arterial,Delaware,192.66,539.42,986176418.94,10
2012,Urban,Minor Arterial,District of Columbia,163.859,429.476,716941707.38,0
2012,Urban,Minor Arterial,Florida,4131.77,14025.37,26733405054.56,185
2012,Urban,Minor Arterial,Georgia,4339.49,10948.19,15126835632,181
2012,Urban,Minor Arterial,Hawaii,121.679,363.692,722002138.67,12
2012,Urban,Minor Arterial,Idaho,651.126,1411.69,1550951458.87,6
2012,Urban,Minor Arterial,Illinois,4515.7,11880.9,15357717296.52,133
2012,Urban,Minor Arterial,Indiana,3017.39,7005.43,8603613268.55,27
2012,Urban,Minor Arterial,Iowa,1555.24,3821.37,3346410672.96,6
2012,Urban,Minor Arterial,Kansas,1440.99,3796.73,3040482179.76,27
2012,Urban,Minor Arterial,Kentucky,1249.55,3234.81,5109942787.66,26
2012,Urban,Minor Arterial,Maine,239.71,582.28,955661077.44,0
2012,Urban,Minor Arterial,Minnesota,2579.35,6718.43,8506458436.42,63
2012,Urban,Minor Arterial,Mississippi,936.609,2234.32,2301897083.6,36
2012,Urban,Minor Arterial,Missouri,2014.96,4850.75,5597917814.26,71
2012,Urban,Minor Arterial,Montana,245.149,542.185,557075277.97,1
2012,Urban,Minor Arterial,Nebraska,781.14,1860.99,1967046571.71,14
2012,Urban,Minor Arterial,New Hampshire,479.323,1047.08,1702449673.81,4
2012,Urban,Minor Arterial,New Jersey,3651.67,8058.72,11006287185.06,126
2012,Urban,Minor Arterial,North Carolina,3246.62,8267.74,12104771452.1,53
2012,Urban,Minor Arterial,North Dakota,307.89,669.489,548523940.14,2
2012,Urban,Minor Arterial,Oklahoma,2140.85,5324.28,5625519907.02,24
2012,Urban,Minor Arterial,Pennsylvania,3972.69,8724.42,12379705525.91,142
2012,Urban,Minor Arterial,Rhode Island,353.516,726.309,1030908068.23,2
2012,Urban,Minor Arterial,South Carolina,1565.74,4257.85,5734890424.32,27
2012,Urban,Minor Arterial,South Dakota,424.605,1124.59,949905698.16,6
2012,Urban,Minor Arterial,Tennessee,2497.84,6809.25,8306200040.58,116
2012,Urban,Minor Arterial,Utah,692.34,1848.64,2397897551.36,35
2012,Urban,Minor Arterial,Vermont,152.569,306.734,356696752.14,4
2012,Urban,Minor Arterial,Washington,2689.43,5833.63,7478941524.36,45
2012,Urban,Minor Arterial,West Virginia,739.18,1535.23,2052667244.7,19
2012,Urban,Minor Arterial,Wisconsin,2569.32,6043.63,5330318164.51,54
2012,Urban,Minor Arterial,Wyoming,211.465,504.92,391811605.39,3
2012,Urban,Major Collector,District of Columbia,156.446,305.714,275269176.08,0
2012,Urban,Major Collector,Iowa,1076.02,2251.03,973496817.79,0
2012,Urban,Major Collector,Maine,534,1099.37,938176507.14,0
2012,Urban,Major Collector,North Dakota,311.88,627.463,250680772.7,0
2012,Urban,Major Collector,Rhode Island,614.727,1229.58,792674815.34,0
2012,Urban,Major Collector,Utah,907.976,1986.69,1547629164.14,0
2012,Urban,Minor Collector,District of Columbia,0,0,0,0
2012,Urban,Minor Collector,Iowa,2.598,5.196,273475.2,0
2012,Urban,Minor Collector,Maine,0.1,0.2,109800,0
2012,Urban,Minor Collector,North Dakota,0,0,0,0
2012,Urban,Minor Collector,Rhode Island,0,0,0,0
2012,Urban,Minor Collector,Utah,17.671,35.342,12167617.66,0
2012,Urban,Local,Alaska,1661.48,3322.96,223260000,1
2012,Urban,Local,Colorado,14387.99,28775.97,3182736000,17
2012,Urban,Local,Delaware,2212.76,4425.52,861499218,7
2012,Urban,Local,District of Columbia,1046.96,2093.92,767666334,14
2012,Urban,Local,Georgia,30773.78,61547.56,18061510740,92
2012,Urban,Local,Hawaii,1541.13,3082.26,1868364120,11
2012,Urban,Local,Idaho,3646.16,7292.31,862296000,2
2012,Urban,Local,Illinois,32409.79,64819.58,11442065850,91
2012,Urban,Local,Indiana,18876.06,37752.11,13799946918,172
2012,Urban,Local,Iowa,7811.09,15622.18,1913082000,44
2012,Urban,Local,Kansas,9010.69,18021.38,2226177798,17
2012,Urban,Local,Kentucky,9460.56,18921.13,2165988000,40
2012,Urban,Local,Louisiana,11754.44,23508.87,1674082170,20
2012,Urban,Local,Maine,2012.54,4025.08,422510400,0
2012,Urban,Local,Maryland,13092.4,26184.79,3029382000,26
2012,Urban,Local,Minnesota,14894.33,29788.67,4567336692,15
2012,Urban,Local,Mississippi,7179.36,14358.72,2906070012,74
2012,Urban,Local,Montana,2355.07,4710.14,707164338,6
2012,Urban,Local,Nebraska,4687.16,9374.31,1098728340,10
2012,Urban,Local,New Hampshire,3452.71,6905.42,705995700,21
2012,Urban,Local,New Jersey,23763.35,47526.71,10028034000,63
2012,Urban,Local,New Mexico,4924.33,9848.67,1593198000,21
2012,Urban,Local,North Dakota,1062.63,2125.25,409920000,2
2012,Urban,Local,Oklahoma,11452.31,22904.62,5634306846,100
2012,Urban,Local,Oregon,8843.49,17686.98,2099454324,3
2012,Urban,Local,Pennsylvania,32854.65,65709.31,8167091994,91
2012,Urban,Local,Rhode Island,3793.58,7587.15,285499032,23
2012,Urban,Local,South Carolina,10988.08,21976.16,2149287786,0
2012,Urban,Local,South Dakota,2142.82,4285.63,261356574,4
2012,Urban,Local,Texas,69709.64,139419.29,8788548282,560
2012,Urban,Local,Utah,8315.09,16630.19,3738974382,39
2012,Urban,Local,Vermont,938.661,1877.32,410173638,2
2012,Urban,Local,West Virginia,3540.3,7080.59,520452000,9
2012,Urban,Local,Wisconsin,15306.17,30612.34,1757384502,29
2012,Urban,Local,Wyoming,1789.96,3579.92,709308000,3
2012,Unknown,Unknown,Alaska,,,,0
2012,Unknown,Unknown,Arkansas,,,,19
2012,Unknown,Unknown,California,,,,1
2012,Unknown,Unknown,Colorado,,,,0
2012,Unknown,Unknown,Delaware,,,,1
2012,Unknown,Unknown,District of Columbia,,,,0
2012,Unknown,Unknown,Florida,,,,3
2012,Unknown,Unknown,Georgia,,,,0
2012,Unknown,Unknown,Hawaii,,,,0
2012,Unknown,Unknown,Idaho,,,,15
2012,Unknown,Unknown,Illinois,,,,2
2012,Unknown,Unknown,Indiana,,,,0
2012,Unknown,Unknown,Kentucky,,,,0
2012,Unknown,Unknown,Louisiana,,,,2
2012,Unknown,Unknown,Maine,,,,0
2012,Unknown,Unknown,Maryland,,,,6
2012,Unknown,Unknown,Massachusetts,,,,27
2012,Unknown,Unknown,Michigan,,,,8
2012,Unknown,Unknown,Minnesota,,,,1
2012,Unknown,Unknown,Mississippi,,,,1
2012,Unknown,Unknown,Montana,,,,4
2012,Unknown,Unknown,Nebraska,,,,0
2012,Unknown,Unknown,New Hampshire,,,,0
2012,Unknown,Unknown,New Jersey,,,,2
2012,Unknown,Unknown,New Mexico,,,,65
2012,Unknown,Unknown,New York,,,,0
2012,Unknown,Unknown,Oklahoma,,,,0
2012,Unknown,Unknown,Oregon,,,,0
2012,Unknown,Unknown,Pennsylvania,,,,0
2012,Unknown,Unknown,Rhode Island,,,,0
2012,Unknown,Unknown,South Dakota,,,,0
2012,Unknown,Unknown,Tennessee,,,,0
2012,Unknown,Unknown,Texas,,,,16
2012,Unknown,Unknown,Utah,,,,0
2012,Unknown,Unknown,Vermont,,,,0
2012,Unknown,Unknown,Washington,,,,6
2012,Unknown,Unknown,West Virginia,,,,1
2012,Unknown,Unknown,Wisconsin,,,,0
2012,Unknown,Unknown,Wyoming,,,,3
2012,Unknown,Unknown,Ohio,,,,31
2012,Urban,Other Freeway and Expressway,Connecticut,239.79,982.04,3938058618,16
2012,Urban,Minor Collector,Delaware,0,0,0,0
2012,Urban,Major Collector,Louisiana,1955.41,4350.57,2719811546.94,66
2012,Urban,Major Collector,Kansas,1475.29,3132.05,1208080584.75,9
2012,Urban,Major Collector,Washington,2444.11,4940.16,3071722844.32,22
2012,Urban,Major Collector,Oklahoma,1055.61,2286.41,1287712000.8,6
2012,Urban,Minor Collector,Hawaii,0,0,0,0
2012,Urban,Major Collector,Hawaii,386.267,842.37,918629748.27,19
2012,Urban,Minor Collector,California,0,0,0,0
2012,Urban,Major Collector,Nebraska,487.327,1004.37,537361384.83,1
2012,Urban,Major Collector,Virginia,2509.89,5518.44,4095404069.8,86
2012,Urban,Major Collector,Pennsylvania,5353.57,10819.21,7726505782.91,52
2012,Unknown,Unknown,Alabama,,,,14
2012,Urban,Minor Collector,Louisiana,0,0,0,0
2012,Urban,Major Collector,Arizona,1639.12,3663.14,3139313800.26,54
2012,Urban,Minor Collector,Nevada,1036.87,2731.97,2005774768.38,0
2012,Rural,Local,Massachusetts,4182.12,8364.23,535738356,12
2012,Urban,Minor Collector,South Dakota,0,0,0,0
2012,Urban,Local,Florida,65364.46,130728.92,36491261766,370
2012,Urban,Minor Collector,Florida,0,0,0,0
2012,Urban,Minor Collector,Michigan,2.212,4.424,728632.8,0
2012,Urban,Major Collector,Connecticut,1830.44,3805.42,2590579476,12
2012,Unknown,Unknown,Missouri,,,,2
2012,Rural,Local,Oregon,24870.42,49740.84,1456411722,28
2012,Urban,Other Principal Arterial,Arkansas,714.38,2363.74,3766998793.38,42
2012,Urban,Major Collector,New Hampshire,471.705,948.663,834913087.07,7
2012,Unknown,Unknown,Arizona,,,,6
2012,Urban,Minor Arterial,Ohio,3921.91,10760.08,13282146660.83,96
2012,Rural,Minor Collector,California,7865.11,15730.21,2627024292,40
2012,Urban,Other Freeway and Expressway,Tennessee,157.078,701.01,2015077551.42,5
2012,Urban,Major Collector,Minnesota,2295.56,4902.87,2596991036.92,13
2012,Urban,Minor Arterial,Oregon,1135.42,2650.53,3722335099.68,34
2012,Urban,Local,Ohio,32691.57,65383.14,13066336152,65
2012,Urban,Minor Arterial,Nevada,824.197,3134.5,4372100872.8,41
2012,Urban,Local,Alabama,18559.01,37118.02,8541095682,39
2012,Urban,Minor Arterial,Maryland,1436.96,3739.63,6230825998.13,60
2012,Urban,Minor Arterial,Connecticut,1651.9,3722.71,5022261882,31
2012,Rural,Minor Collector,Virginia,2440.58,4881.16,541771866,30
2012,Urban,Minor Collector,Georgia,0,0,0,0
2012,Urban,Major Collector,Michigan,3499.23,7322.46,4396847993.91,42
2012,Urban,Other Principal Arterial,North Carolina,1842.28,6503.62,12860765769.41,70
2012,Rural,Other Principal Arterial,Virginia,1408.47,5406.21,6350216852.82,76
2012,Rural,Local,Nevada,23079.84,46159.68,392106048,2
2012,Urban,Other Principal Arterial,Massachusetts,1960.31,4877.03,11480128198.97,49
2012,Urban,Other Principal Arterial,New York,2864.82,8692.32,18392073101.1,157
2012,Urban,Minor Collector,Texas,0,0,0,0
2012,Urban,Major Collector,South Dakota,293.067,611.48,250825911.83,2
2012,Urban,Other Freeway and Expressway,Maryland,304.249,1392.7,5891580355.84,29
2012,Urban,Minor Collector,Montana,0,0,0,0
2012,Rural,Minor Arterial,California,6681,13817.9,9269622939.5,162
2012,Urban,Minor Collector,Connecticut,36.53,73.06,22413474,0
2012,Rural,Other Principal Arterial,Nevada,1510.81,3445.1,1440079788.18,35
2012,Urban,Other Freeway and Expressway,Michigan,329.176,1475.68,5793043259.93,22
2012,Urban,Other Freeway and Expressway,Massachusetts,335.246,1380.84,5888356332.48,49
2012,Urban,Minor Collector,Ohio,0,0,0,0
2012,Urban,Minor Collector,New York,0,0,0,0
2012,Urban,Other Principal Arterial,Virginia,1367.63,5450.23,12936932495.5,121
2012,Urban,Minor Collector,Arizona,2.049,4.098,497394.73,0
2012,Urban,Local,California,62594.03,125188.06,17694548892,131
2012,Rural,Local,Hawaii,1202.39,2404.77,873157782,3
2012,Urban,Other Principal Arterial,Missouri,1064.19,3542.89,6283950323.51,104
2012,Rural,Minor Arterial,Texas,10086.86,22502.61,11911541264.59,303
2012,Urban,Major Collector,Maryland,1744.47,3764.35,3484483096.55,38
2012,Rural,Major Collector,Delaware,451.8,906.35,621298110.12,11
2012,Urban,Major Collector,Florida,7075.13,16786.82,18308558968.93,26
2012,Urban,Major Collector,Ohio,4678.19,11029.11,8917198383.29,103
2012,Rural,Minor Arterial,Ohio,2659.25,5476.52,4415595040.22,97
2012,Urban,Minor Collector,New Hampshire,0,0,0,0
2012,Rural,Minor Collector,New York,9582.88,19165.76,9372894000,54
2012,Urban,Minor Collector,Washington,0,0,0,0
2012,Rural,Other Principal Arterial,Texas,7680.25,23552.95,20776510911.33,409
2012,Rural,Interstate,Ohio,723.267,3304.53,9156515671.08,46
2012,Urban,Other Principal Arterial,Connecticut,689.43,1838.46,3722519754,30
2012,Urban,Interstate,Ohio,850.327,4823.63,22724395097.37,71
2012,Rural,Major Collector,Connecticut,940.57,1883.29,941529510,10
2012,Urban,Interstate,California,1174.27,8968.34,68749648656.6,223
2012,Urban,Major Collector,Georgia,2761.58,5999.99,4784816234.4,69
2012,Urban,Major Collector,California,11696.25,25225.04,19107534267.11,145
2012,Rural,Major Collector,South Carolina,10474.61,21049.56,4883913565.78,255
2012,Rural,Major Collector,California,12615.13,25608.84,9269476667.78,247
2012,Urban,Major Collector,Alaska,19.519,40.107,17357517.79,3
2012,Rural,Minor Arterial,Virginia,3292.34,7295.19,5013340654.33,74
2012,Urban,Minor Collector,Minnesota,5.888,11.776,1751841.43,0
2012,Rural,Other Principal Arterial,California,3528.65,9738.01,15897701030.18,512
2012,Rural,Minor Arterial,Colorado,3721.17,7567.73,2340417817.2,39
2012,Urban,Minor Collector,Illinois,8.67,17.34,1456771.5,0
2012,Urban,Minor Collector,Vermont,0,0,0,0
2012,Urban,Major Collector,Massachusetts,3063.83,6093.99,2993040068.43,1
2012,Rural,Interstate,Massachusetts,63.844,275.828,746551590.14,1
2012,Urban,Minor Arterial,Texas,8307.87,25913.57,28770429175.61,123
2012,Urban,Major Collector,Vermont,216.893,434.13,220055446.74,3
2012,Urban,Other Principal Arterial,Texas,5794.65,23221.73,37338121991.23,399
2012,Rural,Interstate,Texas,2056.57,8386.89,16189041886.81,183
2012,Urban,Local,Michigan,24477.3,48954.61,6963114498,41
2012,Urban,Major Collector,Kentucky,1107.84,2268.96,1740264465.14,12
2012,Urban,Minor Arterial,Michigan,4789.06,11924.13,14777371632.78,161
2012,Urban,Minor Collector,Wyoming,19.939,39.878,14354069.82,0
2012,Urban,Major Collector,Wisconsin,2567.54,5309.12,2581278711.45,23
2012,Urban,Major Collector,Oregon,1899.38,3846.13,2277185395.32,19
2012,Urban,Local,Massachusetts,20256.25,40512.5,7945107138,137
2012,Rural,Local,Ohio,54891.28,109782.55,5762607780,156
2012,Urban,Minor Collector,Tennessee,0,0,0,0
2012,Rural,Major Collector,Ohio,11369.11,23027.85,8650220949.29,197
2012,Urban,Minor Arterial,Alabama,2086.52,5386.96,6547922784.43,101
2012,Rural,Local,Arizona,31370.14,62740.28,1616548800,77
2012,Urban,Other Principal Arterial,Alabama,1061.27,3859.68,7647876325.53,44
2012,Urban,Minor Arterial,New Mexico,599.885,1537.98,1470747322,5
2012,Urban,Minor Collector,Idaho,0,0,0,0
2012,Rural,Minor Arterial,Oregon,2365.17,4858.87,2051864756.76,39
2012,Urban,Local,North Carolina,28553.65,57107.3,12523658802,176
2012,Urban,Major Collector,Indiana,3340.45,6974.27,4448775209.42,32
2012,Urban,Minor Collector,Kansas,0,0,0,0
2012,Rural,Major Collector,Arkansas,12346.29,24694.05,3954459531.84,112
2012,Rural,Major Collector,Nevada,1987.59,3973.93,411567400.77,5
2012,Urban,Interstate,Massachusetts,510.01,2936.38,15961517287.39,30
2012,Rural,Major Collector,Tennessee,5133.93,10335.4,3217553451.9,115
2012,Urban,Minor Arterial,Louisiana,1757.92,4512.81,5870814263.58,108
2012,Urban,Major Collector,Missouri,2360.01,4957.72,3053897835.83,36
2012,Urban,Minor Collector,Colorado,0,0,0,0
2012,Unknown,Unknown,Nevada,,,,13
2012,Rural,Local,Connecticut,4424.16,8848.32,763018500,35
2012,Urban,Major Collector,Idaho,702.667,1413.31,781295238.87,2
2012,Urban,Other Principal Arterial,California,6687.12,27224.79,59983353769.17,478
2012,Urban,Minor Collector,West Virginia,0,0,0,0
2012,Rural,Minor Collector,Alabama,6706.25,13412.5,1643420154,44
2012,Rural,Minor Arterial,Arkansas,2997.11,6256.88,2836028573.7,93
2012,Urban,Other Principal Arterial,Washington,1363.43,4642.21,8811009709.69,57
2012,Urban,Major Collector,West Virginia,739.05,1482.68,696901397.88,4
2012,Urban,Major Collector,Montana,329.768,664.192,334617267.41,1
2012,Urban,Minor Collector,New Mexico,1489.1,3081.11,1181729344.2,0
2012,Urban,Minor Collector,Virginia,1.74,3.58,1824034.2,0
2012,Urban,Minor Collector,Oklahoma,0,0,0,0
2012,Urban,Major Collector,Colorado,1793.73,3882.45,2518441743.42,23
2012,Rural,Local,Texas,141736.24,283472.47,5362584786,299
2012,Urban,Other Freeway and Expressway,Texas,1517.92,7629.44,31293039317.92,244
2012,Urban,Other Freeway and Expressway,Virginia,262.693,1144.81,3391650102.96,9
2012,Rural,Minor Arterial,Washington,1911,3857.1,2083162336.52,56
2012,Urban,Minor Collector,Mississippi,0,0,0,0
2012,Urban,Major Collector,Nevada,2.176,4.352,3330819.6,6
2012,Urban,Major Collector,Delaware,368.77,765.36,731355463.02,5
2012,Urban,Local,Connecticut,10450.73,20901.46,2443989522,29
2012,Urban,Minor Collector,Nebraska,0,0,0,0
2012,Urban,Interstate,Connecticut,302.89,1653.27,9650113746,38
2012,Urban,Local,Virginia,17499.27,34998.55,5553003972,33
2012,Urban,Minor Collector,Alabama,30.83,61.66,11306631.58,0
2012,Urban,Minor Collector,Kentucky,0,0,0,0
2012,Urban,Minor Collector,Pennsylvania,0,0,0,0
2012,Urban,Minor Collector,North Carolina,0,0,0,0
2012,Urban,Other Freeway and Expressway,California,1496.69,8469.85,54130372936.84,260
2012,Urban,Major Collector,Tennessee,2336.76,4959,3004822935.18,34
2012,Rural,Local,South Carolina,32088.47,64176.95,2405577456,48
2012,Urban,Local,Arizona,18644.13,37288.26,5950605144,65
2012,Urban,Major Collector,New York,5401.92,11201.84,7443434180.76,28
2012,Urban,Other Principal Arterial,Florida,3611.89,15915.48,38383383454.37,643
2012,Rural,Minor Arterial,Nevada,764.78,1621.49,397076145,6
2012,Urban,Interstate,Nevada,150.81,784.188,3723925340.4,19
2012,Urban,Major Collector,Alabama,3019.26,6308.46,3733804529.89,41
2012,Urban,Major Collector,Mississippi,1420.39,2942.15,1512141414.72,3
2012,Urban,Minor Collector,Arkansas,80.58,156.34,44893139.1,0
2012,Rural,Local,California,48900.99,97801.98,2844357654,81
2012,Urban,Other Principal Arterial,Maryland,1089.08,4016.25,10084290124.43,101
2012,Rural,Minor Arterial,Massachusetts,315.487,645.382,382990600.23,8
2012,Urban,Other Freeway and Expressway,Ohio,486.109,2058.42,5610402537.25,14
2012,Rural,Major Collector,Texas,34911.87,70559.44,14024921282.5,434
2012,Urban,Interstate,Virginia,461.07,2709.41,14964840968.58,68
2012,Urban,Minor Arterial,Massachusetts,4039.98,8434.11,9137697870.02,18
2012,Unknown,Unknown,South Carolina,,,,46
2012,Unknown,Unknown,Virginia,,,,28
2012,Urban,Major Collector,South Carolina,2452.44,5180.69,3477829920.37,15
2012,Urban,Major Collector,New Mexico,0,0,0,4
2012,Urban,Major Collector,New Jersey,2924.79,5939.89,4428958723.92,40
2012,Rural,Minor Arterial,Delaware,114.57,266.46,334493501.22,3
2012,Urban,Other Principal Arterial,Nevada,334.755,1491.19,2879568391.2,41
2012,Urban,Major Collector,Arkansas,1469.15,2975.99,1331233829.4,2
2012,Urban,Minor Collector,New Jersey,404.74,817.12,768644329.92,0
2012,Rural,Interstate,Virginia,658.24,2734.68,9223301363.7,30
2012,Urban,Minor Collector,Missouri,3.265,6.53,761185.21,0
2012,Urban,Other Principal Arterial,Arizona,1436.69,6436.25,12786898645.84,154
2012,Urban,Major Collector,North Carolina,2784.48,5905.78,5485230760.87,35
2012,Urban,Minor Arterial,Virginia,2310.6,6477.02,10299334978.83,89
2012,Urban,Minor Collector,South Carolina,0,0,0,0
2012,Urban,Local,New York,32934.73,65869.46,14784570000,245
2012,Urban,Other Principal Arterial,Ohio,2424.55,7919.87,12630551388.77,110
2012,Urban,Major Collector,Wyoming,502.472,1023.46,425705746.53,3
2012,Urban,Minor Collector,Maryland,8.605,19.58,15057730.44,0
2012,Unknown,Unknown,Connecticut,,,,3
2012,Urban,Major Collector,Texas,12729.91,28581.1,19245537801.46,37
2012,Urban,Minor Arterial,New York,5634.24,13433.44,17649663076.56,83
2012,Urban,Minor Arterial,California,10980.31,31011.93,49086052361.66,439
2012,Urban,Local,Tennessee,18559.16,37118.33,6887251482,63
2012,Rural,Local,Alabama,50575.89,101151.77,6707893914,70
2012,Rural,Other Principal Arterial,Alabama,2132.06,6347.84,6039820348.74,100
2012,Urban,Minor Collector,Oregon,0,0,0,0
2012,Urban,Minor Collector,Alaska,377.075,758.997,290951043.93,0
2012,Urban,Minor Collector,Massachusetts,0,0,0,0
2012,Urban,Other Freeway and Expressway,Missouri,440.729,1886.49,4533795433.42,39
2012,Rural,Local,Indiana,45993.79,91987.58,4869979530,171
2012,Urban,Other Freeway and Expressway,Washington,379.82,1466.58,5209719288.03,11
2012,Urban,Other Principal Arterial,Oregon,760.27,2408.7,4767366770.82,49
2012,Rural,Minor Arterial,Oklahoma,2702.55,5997.28,2870949018,93
2012,Urban,Local,Nevada,5849.57,11699.15,4744336854,66
2012,Rural,Local,Florida,26848.8,53697.59,6441734688,558
2012,Rural,Other Principal Arterial,New York,1475.36,3412.96,3295678673.64,215
2012,Urban,Other Principal Arterial,Tennessee,1545.89,5818.93,10738695380.16,154
2012,Urban,Local,Arkansas,9482.45,18964.9,1582575948,24
2012,Urban,Minor Collector,Indiana,59.864,119.728,85714337.51,0
2012,Urban,Interstate,Florida,746.849,4503.98,25311471923.36,277
2012,Rural,Interstate,California,1278.7,5654.89,17611612953.45,138
2012,Urban,Local,Missouri,17656.77,35313.55,7558998000,39
2012,Urban,Minor Collector,Wisconsin,0,0,0,0
2012,Rural,Local,Missouri,77369.87,154739.74,5365194000,70
2012,Urban,Major Collector,Illinois,4891.37,10597.8,7794959546.88,83
2012,Urban,Local,Washington,16567.88,33135.76,4379556000,18
2013,Unknown,Unknown,Indiana,,,,0
2013,Unknown,Unknown,Iowa,,,,2
2013,Rural,Interstate,Alabama,610.341,2569.76,6114303629.81,51
2013,Rural,Interstate,Alaska,1023.93,2061.02,1051247846.03,13
2013,Rural,Interstate,Arizona,920.96,3737.8,5917674765.61,85
2013,Rural,Interstate,Arkansas,383.38,1533.52,3619771462.85,36
2013,Rural,Interstate,California,1207.49,5242.25,15157787999.5,133
2013,Rural,Interstate,Colorado,684.474,2784.66,4311824351,55
2013,Rural,Interstate,Connecticut,43.28,213.36,710573240,21
2013,Rural,Interstate,Delaware,0,0,0,0
2013,Rural,Interstate,District of Columbia,0,0,0,0
2013,Rural,Interstate,Florida,748.448,3463.38,9545597256.62,162
2013,Rural,Interstate,Georgia,535.85,2575.64,6594217348.5,71
2013,Rural,Interstate,Hawaii,0,0,0,2
2013,Rural,Interstate,Idaho,521.663,2085.48,2249656293.5,29
2013,Rural,Interstate,Illinois,1286.21,5201.27,8432694630.4,61
2013,Rural,Interstate,Indiana,735.703,2976.62,7227674504.67,69
2013,Rural,Interstate,Iowa,609.791,2440.49,4545585359.8,29
2013,Rural,Interstate,Kansas,646.712,2609.32,3207650130.75,25
2013,Rural,Interstate,Kentucky,596.786,2774.48,7147859925.11,45
2013,Rural,Interstate,Louisiana,563.88,2325.4,5943721685,49
2013,Rural,Interstate,Maine,298.91,1274.82,2204890218.8,7
2013,Rural,Interstate,Maryland,142.168,673.101,2117660578.1,1
2013,Rural,Interstate,Massachusetts,63.651,275.25,778152976.86,4
2013,Rural,Interstate,Michigan,564.364,2366.25,4885277621.62,19
2013,Rural,Interstate,Minnesota,593.731,2385.08,3819247570.51,15
2013,Rural,Interstate,Mississippi,472.731,1893.06,3511658981.15,69
2013,Rural,Interstate,Missouri,840.698,3366.74,6428627106.1,26
2013,Rural,Interstate,Montana,1094.5,4377.22,2455761355.23,38
2013,Rural,Interstate,Nebraska,417.49,1735.2,2623585682.7,20
2013,Rural,Interstate,Nevada,461.545,1904.45,2103561904.5,19
2013,Rural,Interstate,New Hampshire,141.973,567.051,1012155002.46,3
2013,Rural,Interstate,New Jersey,44.95,254.18,1108900170.9,9
2013,Rural,Interstate,New Mexico,847.594,3429.23,4357139602.51,55
2013,Rural,Interstate,New York,865.21,3537.83,6329178850.95,65
2013,Rural,Interstate,North Carolina,580.676,2433.05,6332038688,42
2013,Rural,Interstate,North Dakota,511.158,2044.63,1685273841.92,8
2013,Rural,Interstate,Ohio,642.746,2960.8,8256588821.58,35
2013,Rural,Interstate,Oklahoma,649.61,2608.64,4853536400,53
2013,Rural,Interstate,Oregon,553.07,2259.33,4179514260,10
2013,Rural,Interstate,Pennsylvania,1118.38,4539.73,10068176262.21,66
2013,Rural,Interstate,Rhode Island,17.843,71.372,321944117.84,0
2013,Rural,Interstate,South Carolina,580.5,2375.92,7565745473.35,35
2013,Rural,Interstate,South Dakota,598.614,2394.46,1944389620.98,19
2013,Rural,Interstate,Tennessee,687.497,2811.82,8684352352.05,71
